STATE,YEAR,MONTH,Coal,Geothermal,Hydroelectric Conventional,Natural Gas,Nuclear,Other,Other Biomass,Other Gases,Petroleum,Pumped Storage,Solar Thermal and Photovoltaic,Total,Wind,Wood and Wood Derived Fuels,Total_Generation_MWh,Renewable_Generation_MWh,Fossil_Generation_MWh,Nuclear_Generation_MWh,Renewable_Share_Pct,Fossil_Share_Pct,Nuclear_Share_Pct,Total_Consumption_MWh,Avg_Temp_F,Real_GDP_Millions,GDP_Growth_Rate_Annual,Has_RPS,RPS_Target_Pct,RPS_Implementation_Year,Years_Since_RPS,CO2_Intensity_Tons_per_MWh,date,High_Demand_Month,Temp_Extreme,Fossil_Intensity,CO2_Emissions_Tons_Proxy,CO2_Intensity_Proxy,CO2_Intensity_Combined,High_Fossil_Backup
PA,2019,3,3579541.0,0.0,308113.0,7454875.0,7179470.0,72538.0,140246.0,27172.0,9020.0,-49466.0,7674.0,19103748.0,338623.0,35943.0,19153215.0,830599.0,11043436.0,7179470.0,4.336603541494209,57.658393120946016,37.48441188594187,103141518.0,32.4,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-03-01,0,1,57.658393120946016,7392762.64,0.38598024613622306,0.377458,0
PA,2019,4,3145620.0,0.0,269206.0,5214046.0,6162287.0,75545.0,139040.0,27977.0,19711.0,-37066.0,7288.0,15378192.0,329109.0,25429.0,15415258.0,770072.0,8379377.0,6162287.0,4.995518076959854,54.35768249872951,39.9752440082417,73184868.0,42.6,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-04-01,0,0,54.35768249872951,5900749.445,0.38278629167283484,0.377458,0
PA,2019,5,2008838.0,0.0,303775.0,7041989.0,7333439.0,76260.0,141588.0,32885.0,22016.0,-37348.0,7965.0,17183692.0,229625.0,22660.0,17221040.0,705613.0,9072843.0,7333439.0,4.097389007864798,52.68464041660666,42.58418190771289,98452424.0,55.6,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-05-01,0,0,52.68464041660666,5467406.405,0.31748410113442627,0.377458,0
PA,2019,6,2659271.0,0.0,289473.0,8359947.0,7087836.0,75878.0,146916.0,36445.0,9832.0,-54287.0,8682.0,18879585.0,242796.0,16795.0,18933871.0,704662.0,11029050.0,7087836.0,3.721700649592469,58.25037046043041,37.43469045500522,118006034.0,63.2,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-06-01,1,0,58.25037046043041,6779334.130000001,0.3580532544031805,0.377458,0
PA,2019,7,3814452.0,0.0,307958.0,10778476.0,7382498.0,81179.0,150106.0,55176.0,20928.0,-64618.0,9730.0,22728918.0,168522.0,24512.0,22793537.0,660828.0,14613856.0,7382498.0,2.89919023975963,64.1140337280695,32.38855821279515,154847910.0,69.5,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-07-01,1,1,64.1140337280695,9179608.879999999,0.40272858398413547,0.377458,0
PA,2019,8,2965653.0,0.0,299430.0,10495526.0,7390326.0,82335.0,150234.0,57097.0,19843.0,-66462.0,9174.0,21603483.0,175659.0,24670.0,21669947.0,659167.0,13481022.0,7390326.0,3.041848694876826,62.210682841079404,34.10403357239406,148628490.0,71.4,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-08-01,1,1,62.210682841079404,8103300.220000001,0.3739418568951738,0.377458,0
PA,2019,9,2595269.0,0.0,287155.0,9042811.0,6784441.0,72024.0,140061.0,49567.0,3051.0,-48739.0,7859.0,19150280.0,193366.0,23414.0,19199018.0,651855.0,11641131.0,6784441.0,3.395251777981562,60.63399180103899,35.337437571025774,128055482.0,67.4,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-09-01,0,1,60.63399180103899,7011453.255000001,0.36519853541467595,0.377458,0
PA,2019,10,2286005.0,0.0,280958.0,8467551.0,5967164.0,55288.0,135361.0,39716.0,3459.0,-28188.0,5635.0,17522661.0,286962.0,22750.0,17550849.0,731666.0,10757015.0,5967164.0,4.168835365172363,61.29056776683567,33.9992897209702,122653734.0,59.4,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-10-01,0,0,61.29056776683567,6405315.115,0.3649575650158007,0.377458,0
PA,2019,11,3279367.0,0.0,281665.0,7532069.0,6457423.0,45420.0,118035.0,41327.0,10479.0,-46606.0,5400.0,18024800.0,278134.0,22086.0,18071405.0,705320.0,10821915.0,6457423.0,3.9029616125586255,59.88419273432254,35.73282210209997,104833034.0,45.1,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-11-01,0,0,59.88419273432254,7094745.734999999,0.3925951377327883,0.377458,0
PA,2019,12,3397721.0,0.0,312420.0,8790277.0,6990050.0,60520.0,132068.0,50635.0,10209.0,-37844.0,3382.0,20105179.0,364752.0,30989.0,20143023.0,843611.0,12198207.0,6990050.0,4.188105231275365,60.55797583113518,34.702090148037854,124306870.0,34.6,124.36432057313603,1.034213236376491,1,18.0,2004.0,15.0,0.377458,2019-12-01,1,1,60.55797583113518,7798907.535,0.3871766186733739,0.377458,0
PA,2020,1,2594837.0,0.0,234820.0,10306815.0,6948206.0,79065.0,153643.0,53809.0,-3545.0,-32701.0,6042.0,20764805.0,387153.0,36661.0,20797506.0,818319.0,12898107.0,6948206.0,3.9346977469317714,62.017565952379094,33.408842387159304,143381786.0,32.4,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-01-01,1,1,62.017565952379094,7579068.655,0.3644219963201357,0.3473175,0
PA,2020,2,1761304.0,0.0,220355.0,9490836.0,6191189.0,65517.0,132575.0,58458.0,5161.0,-34562.0,7260.0,18262539.0,330697.0,33749.0,18297101.0,724636.0,11257301.0,6191189.0,3.960386948730293,61.525052520615155,33.836994177383616,131044624.0,32.8,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-02-01,1,1,61.525052520615155,6287680.805,0.3436435534241189,0.3473175,0
PA,2020,3,1819039.0,0.0,232391.0,9323147.0,6305195.0,72431.0,144090.0,62041.0,7809.0,-56222.0,10815.0,18338187.0,381386.0,36066.0,18394410.0,804748.0,11149995.0,6305195.0,4.374959566520481,60.61621438252165,34.27777786838501,126959682.0,37.9,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-03-01,0,1,60.61621438252165,6278576.954999999,0.34133070617649597,0.3473175,0
PA,2020,4,1369647.0,0.0,231587.0,7313922.0,5006832.0,72579.0,141099.0,38361.0,3267.0,-48996.0,10857.0,14542663.0,374284.0,29223.0,14591658.0,787050.0,8686836.0,5006832.0,5.393835299593781,59.53289201268286,34.312975262989305,98923960.0,43.8,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-04-01,0,0,59.53289201268286,4858470.2700000005,0.33296218085703494,0.3473175,0
PA,2020,5,1377421.0,0.0,238015.0,7744115.0,6378232.0,73797.0,137264.0,47604.0,5148.0,-60600.0,13718.0,16325139.0,340875.0,29550.0,16385739.0,759422.0,9126684.0,6378232.0,4.634652120359052,55.69894650464041,38.92550711322815,107282430.0,50.6,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-05-01,0,0,55.69894650464041,5064879.36,0.309102894901475,0.3473175,0
PA,2020,6,1892082.0,0.0,215622.0,10415348.0,6515416.0,74170.0,123987.0,43825.0,8854.0,-43712.0,14347.0,19488482.0,202526.0,26018.0,19532195.0,582500.0,12316284.0,6515416.0,2.9822557065398945,63.05632316286008,33.357315959624614,148103710.0,61.6,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-06-01,1,0,63.05632316286008,6858084.279999999,0.35111692669461875,0.3473175,0
PA,2020,7,2644962.0,0.0,224469.0,13576099.0,6617346.0,79482.0,129145.0,45521.0,13223.0,-62199.0,13514.0,23466317.0,151342.0,33412.0,23528515.0,551882.0,16234284.0,6617346.0,2.345587896218695,68.99833669910744,28.12479240615058,197737930.0,71.0,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-07-01,1,1,68.99833669910744,9140340.17,0.38847926314091646,0.3473175,0
PA,2020,8,2193431.0,0.0,219668.0,13122869.0,6733994.0,75179.0,127309.0,35294.0,9163.0,-57371.0,15197.0,22685777.0,180455.0,30589.0,22743148.0,573218.0,15325463.0,6733994.0,2.5203986712833246,67.38496799123851,29.608891434026635,187069356.0,73.2,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-08-01,1,1,67.38496799123851,8426339.555000002,0.3705001416250733,0.3473175,0
PA,2020,9,1282053.0,0.0,208920.0,11526720.0,6427570.0,70409.0,120633.0,42333.0,2748.0,-60515.0,16489.0,19877117.0,212798.0,26959.0,19937632.0,585799.0,12811521.0,6427570.0,2.9381573498798654,64.25798710699445,32.23838217096193,158939830.0,66.8,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-09-01,0,0,64.25798710699445,6677073.315,0.3348980117097156,0.3473175,0
PA,2020,10,1138750.0,0.0,209944.0,9880607.0,6355891.0,63666.0,95237.0,47290.0,2412.0,-38877.0,12359.0,18103156.0,306093.0,29783.0,18142032.0,653416.0,11021769.0,6355891.0,3.6016693168659386,60.7526709246241,35.034063438979715,137245872.0,57.2,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-10-01,0,0,60.7526709246241,5767951.215000001,0.31793303059987993,0.3473175,0
PA,2020,11,2137117.0,0.0,210393.0,7494830.0,6124824.0,73296.0,108609.0,46635.0,4469.0,-46512.0,11333.0,16633937.0,436693.0,32248.0,16680447.0,799276.0,9636416.0,6124824.0,4.791694131458227,57.770730005017256,36.71858434009592,105604566.0,48.5,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-11-01,0,0,57.770730005017256,5797792.590000001,0.34758016916453144,0.3473175,0
PA,2020,12,3247628.0,0.0,226271.0,10571552.0,6916699.0,79038.0,119160.0,55063.0,6231.0,-51992.0,7566.0,21655162.0,443903.0,34042.0,21707153.0,830942.0,13825411.0,6916699.0,3.8279639895660202,63.69057701855236,31.863685670801694,145462296.0,38.4,118.94513445604922,-4.3575087228494125,1,18.0,2004.0,16.0,0.3473175,2020-12-01,1,1,63.69057701855236,8437797.395,0.38871045848343166,0.3473175,0
PA,2021,1,3550944.0,0.0,281812.0,10971560.0,6968689.0,78768.0,126967.0,54772.0,9325.0,-60406.0,12332.0,22403258.0,373568.0,34928.0,22463665.0,829607.0,14531829.0,6968689.0,3.693106178355135,64.69037443355748,31.022048272176423,148323322.0,30.7,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-01-01,1,1,64.69037443355748,8961293.485,0.39892392826370937,0.3632155,0
PA,2021,2,4229664.0,0.0,225821.0,9812236.0,6154174.0,61054.0,101506.0,49245.0,26569.0,-58383.0,8169.0,20968382.0,327733.0,30595.0,21026766.0,693824.0,14068469.0,6154174.0,3.2997180831327078,66.9074312236128,29.268285955148787,135167936.0,27.9,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-02-01,1,1,66.9074312236128,9208938.725,0.43796267695184316,0.3632155,0
PA,2021,3,2251570.0,0.0,270526.0,9738081.0,6317721.0,74062.0,125952.0,55363.0,5338.0,-40187.0,24171.0,19270876.0,417146.0,31132.0,19311062.0,868927.0,11994989.0,6317721.0,4.499633422542996,62.114600429536196,32.71555443196236,130731980.0,33.6,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-03-01,0,1,62.114600429536196,6947012.375,0.35974263740647716,0.3632155,0
PA,2021,4,1962761.0,0.0,255430.0,8282763.0,5206520.0,74388.0,121106.0,47287.0,5986.0,-36599.0,23417.0,16295514.0,329988.0,22466.0,16332112.0,752407.0,10251510.0,5206520.0,4.606917954028236,62.76904052580585,31.879036832468454,113505962.0,45.0,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-04-01,0,0,62.76904052580585,5963510.77,0.36514020783105083,0.3632155,0
PA,2021,5,1712410.0,0.0,260715.0,9527762.0,6125794.0,76912.0,123900.0,19474.0,5425.0,-54493.0,24836.0,18069014.0,214960.0,31319.0,18123507.0,655730.0,11245597.0,6125794.0,3.6181187228277616,62.04978429395591,33.80026834762168,132341312.0,53.2,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-05-01,0,0,62.04978429395591,6250246.484999999,0.3448695931201395,0.3632155,0
PA,2021,6,3071431.0,0.0,253826.0,10999543.0,6599477.0,78633.0,121927.0,44847.0,11562.0,-65604.0,23402.0,21355691.0,188133.0,28514.0,21421295.0,615802.0,14082536.0,6599477.0,2.8747188253557967,65.74082472604947,30.808020710232505,154292870.0,62.8,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-06-01,1,0,65.74082472604947,8441751.16,0.3940822046472914,0.3632155,0
PA,2021,7,3742400.0,0.0,259501.0,12241033.0,6576419.0,78418.0,118962.0,45778.0,14191.0,-77789.0,22528.0,23210758.0,156873.0,32443.0,23288546.0,590307.0,15997624.0,6576419.0,2.534752491632582,68.69309917416055,28.238856131250103,171451790.0,69.9,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-07-01,1,1,68.69309917416055,9757559.43,0.41898534283763356,0.3632155,0
PA,2021,8,3641374.0,0.0,261708.0,12165578.0,6766656.0,73820.0,114766.0,47289.0,13938.0,-81030.0,22766.0,23187970.0,127459.0,33646.0,23269000.0,560345.0,15820890.0,6766656.0,2.408118097038979,67.99127594653831,29.080132364949073,170587336.0,71.8,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-08-01,1,1,67.99127594653831,9610313.97,0.41300932442305216,0.3632155,0
PA,2021,9,1509118.0,0.0,250391.0,11178494.0,6534987.0,69958.0,112734.0,47103.0,5264.0,-76260.0,21612.0,19946119.0,262691.0,30026.0,20022378.0,677454.0,12692876.0,6534987.0,3.383484219506794,63.39344906983576,32.63841587647581,153455746.0,68.4,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-09-01,0,1,63.39344906983576,6774487.500000001,0.33834579988450925,0.3632155,0
PA,2021,10,1041005.0,0.0,254217.0,9896054.0,5720124.0,77544.0,113612.0,39440.0,4050.0,-41442.0,14918.0,17431285.0,281207.0,30555.0,17472726.0,694509.0,10941109.0,5720124.0,3.974817667260392,62.618214238579604,32.737444632280045,135484328.0,61.0,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-10-01,0,0,62.618214238579604,5667738.3950000005,0.3243763105424992,0.3632155,0
PA,2021,11,1122961.0,0.0,276282.0,10102134.0,6122676.0,73941.0,99985.0,45386.0,5146.0,-40239.0,14410.0,18202229.0,347787.0,31759.0,18242467.0,770223.0,11230241.0,6122676.0,4.222142761721866,61.5609774708651,33.56276319425437,139897652.0,48.4,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-11-01,0,0,61.5609774708651,5854052.975,0.3209024840225831,0.3632155,0
PA,2021,12,1461670.0,0.0,284688.0,11749638.0,6809277.0,86598.0,114516.0,54700.0,17303.0,-59080.0,10942.0,20990338.0,427624.0,32462.0,21049418.0,870232.0,13228611.0,6809277.0,4.134233070006972,62.84549530063016,32.34900366366424,159079126.0,38.4,123.44577580037489,3.783796087925473,1,18.0,2004.0,17.0,0.3632155,2021-12-01,1,1,62.84549530063016,6994275.035,0.3322787848576146,0.3632155,0
PA,2022,1,4053571.0,0.0,233023.0,11526298.0,6971916.0,74969.0,107212.0,42503.0,42941.0,-52091.0,13092.0,23388783.0,342815.0,32534.0,23440874.0,728676.0,15622810.0,6971916.0,3.108570098538135,66.64772823743688,29.742559940384478,164682382.0,30.0,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-01-01,1,1,66.64772823743688,9809929.419999998,0.41849674291154837,0.35568299999999997,0
PA,2022,2,3325820.0,0.0,214229.0,10449306.0,6196958.0,50481.0,80349.0,50511.0,14145.0,-71212.0,16894.0,20709790.0,350988.0,31323.0,20781004.0,693783.0,13789271.0,6196958.0,3.338544181984662,66.35517225250523,29.82030127129565,145172504.0,26.2,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-02-01,1,1,66.35517225250523,8477787.955000002,0.40795853535276744,0.35568299999999997,0
PA,2022,3,2521832.0,0.0,248346.0,11082694.0,6413991.0,50278.0,97806.0,57960.0,9325.0,-57716.0,19680.0,20886033.0,407437.0,34400.0,20943749.0,807669.0,13613851.0,6413991.0,3.856372610271447,65.0019774396647,30.624846583102194,149391356.0,34.6,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-03-01,0,1,65.0019774396647,7864399.575000001,0.3755010421009152,0.35568299999999997,0
PA,2022,4,1689647.0,0.0,219293.0,8510891.0,5139602.0,65711.0,105189.0,44686.0,10485.0,-57454.0,22752.0,16111633.0,330678.0,30152.0,16169086.0,708064.0,10211023.0,5139602.0,4.379121986239667,63.15151641842959,31.786595729653488,117882212.0,43.2,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-04-01,0,0,63.15151641842959,5767578.335000001,0.35670404220745694,0.35568299999999997,0
PA,2022,5,1668975.0,0.0,228165.0,9351979.0,6427529.0,74848.0,115908.0,53253.0,5185.0,-62687.0,24496.0,18200988.0,280592.0,32745.0,18263675.0,681906.0,11026139.0,6427529.0,3.733673535036076,60.37196237887501,35.19296636629813,130958100.0,53.8,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-05-01,0,0,60.37196237887501,6121579.595000001,0.33517786507918046,0.35568299999999997,0
PA,2022,6,1225211.0,0.0,223099.0,10930021.0,6212391.0,72245.0,110214.0,45732.0,11528.0,-71538.0,26279.0,19042701.0,236967.0,20553.0,19114240.0,617112.0,12166760.0,6212391.0,3.2285458380767427,63.652857764682246,32.501375937520926,154046916.0,63.8,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-06-01,1,0,63.652857764682246,6351547.140000001,0.3322939933787585,0.35568299999999997,0
PA,2022,7,2065874.0,0.0,225212.0,12806305.0,6685479.0,82238.0,113292.0,45352.0,9699.0,-71259.0,25196.0,22218814.0,196397.0,35030.0,22290074.0,595127.0,14881878.0,6685479.0,2.6699193551353844,66.76459665409814,29.993076739000507,184190491.0,69.7,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-07-01,1,1,66.76459665409814,8140647.72,0.3652140284505112,0.35568299999999997,0
PA,2022,8,2505305.0,0.0,215739.0,12706405.0,6682956.0,77985.0,106373.0,50327.0,21608.0,-75054.0,24577.0,22496573.0,144850.0,35503.0,22571628.0,527042.0,15233318.0,6682956.0,2.334975571987984,67.48878725096834,29.607771313615483,182369364.0,71.9,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-08-01,1,1,67.48878725096834,8597841.870000001,0.38091367933230164,0.35568299999999997,0
PA,2022,9,966419.0,0.0,203751.0,11516052.0,6431738.0,67964.0,88070.0,34970.0,5318.0,-70350.0,21673.0,19508945.0,220352.0,22989.0,19579296.0,556835.0,12487789.0,6431738.0,2.8439990896506187,63.78058230490004,32.84968979477097,160587752.0,,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-09-01,0,0,63.78058230490004,6323024.515000001,0.32294442634709647,0.35568299999999997,0
PA,2022,10,669426.0,0.0,202969.0,10619880.0,5740340.0,72915.0,106652.0,33020.0,12654.0,-30304.0,17194.0,17772699.0,306734.0,21220.0,17803004.0,654769.0,11301960.0,5740340.0,3.6778568380931667,63.48344358064515,32.243659553185516,148144462.0,,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-10-01,0,0,63.48344358064515,5591931.9,0.3141004686624797,0.35568299999999997,0
PA,2022,11,854069.0,0.0,211400.0,9603342.0,6264844.0,75707.0,112537.0,35203.0,9014.0,-56463.0,14187.0,17546190.0,401911.0,20439.0,17602653.0,760474.0,10466425.0,6264844.0,4.320223775359317,59.45936104063404,35.59033970617952,135812827.0,,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-11-01,0,0,59.45936104063404,5331407.455,0.30287522312687754,0.35568299999999997,0
PA,2022,12,2383635.0,0.0,227457.0,11060377.0,6998273.0,77677.0,111033.0,39070.0,160765.0,-65686.0,11422.0,21377982.0,352525.0,21434.0,21443668.0,723871.0,13604777.0,6998273.0,3.375686473041832,63.44426242749142,32.63561532476626,155367092.0,,125.17672859764383,1.4021968642070615,1,18.0,2004.0,18.0,0.35568299999999997,2022-12-01,1,0,63.44426242749142,7861439.285,0.3666088882275178,0.35568299999999997,0
PA,2023,1,980001.0,0.0,421005.0,12508017.0,6820809.0,72205.0,105540.0,41806.0,291.0,-76878.0,9754.0,21261504.0,350017.0,28937.0,21338382.0,915253.0,13488309.0,6820809.0,4.289233363616791,63.211489043546045,31.964977475799245,170183677.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-01-01,1,0,63.211489043546045,6784158.765000001,0.31793220146682166,0.3228865,0
PA,2023,2,1258166.0,0.0,232546.0,11487808.0,6220750.0,64984.0,96954.0,50901.0,7445.0,-65314.0,18467.0,19821698.0,419670.0,29320.0,19887011.0,796957.0,12753419.0,6220750.0,4.007424745729763,64.12939078678038,31.280467436760606,156130930.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-02-01,1,0,64.12939078678038,6637736.655,0.33377246359445367,0.3228865,0
PA,2023,3,1472755.0,0.0,363494.0,12178104.0,6175625.0,76525.0,113977.0,47369.0,6055.0,-70935.0,25992.0,20838239.0,420402.0,28877.0,20909175.0,952742.0,13656914.0,6175625.0,4.556573848561696,65.31541297062175,29.535479042095158,165735690.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-03-01,0,0,65.31541297062175,7189607.720000001,0.3438494211273281,0.3228865,0
PA,2023,4,948909.0,0.0,252125.0,9571213.0,5183712.0,60896.0,90618.0,53951.0,4256.0,-59860.0,30087.0,16435992.0,272270.0,27815.0,16495852.0,672915.0,10524378.0,5183712.0,4.079298238126772,63.80014806146418,31.424336251319424,135017106.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-04-01,0,0,63.80014806146418,5417468.09,0.328413960673265,0.3228865,0
PA,2023,5,736947.0,0.0,269764.0,10000998.0,5696894.0,72851.0,105464.0,50436.0,386.0,-70240.0,40575.0,17113642.0,188717.0,20851.0,17183883.0,625371.0,10738331.0,5696894.0,3.639288046828531,62.49071295469132,33.15254183236699,140490572.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-05-01,0,0,62.49071295469132,5372561.085,0.31265116766681894,0.3228865,0
PA,2023,6,514685.0,0.0,82257.0,12274141.0,6493283.0,73308.0,108689.0,49807.0,3746.0,-74648.0,37040.0,19752105.0,177736.0,12061.0,19826753.0,417783.0,12792572.0,6493283.0,2.1071680269583224,64.5217701557083,32.75010789714282,172400496.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-06-01,1,0,64.5217701557083,6162597.420000001,0.3108223227474514,0.3228865,0
PA,2023,7,2100249.0,0.0,176187.0,14213023.0,6596492.0,74335.0,107640.0,57241.0,7858.0,-78756.0,43596.0,23437155.0,118138.0,21153.0,23515912.0,466714.0,16321130.0,6596492.0,1.9846731863939617,69.40462270823262,28.051185086931774,205432916.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-07-01,1,0,69.40462270823262,8817071.87,0.37494067293669064,0.3228865,0
PA,2023,8,2062885.0,0.0,176712.0,13912041.0,6618657.0,76780.0,112603.0,57788.0,4432.0,-90944.0,38954.0,23165759.0,175306.0,20546.0,23256704.0,524121.0,15979358.0,6618657.0,2.2536340489176796,68.70860978408633,28.45913591195038,197934182.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-08-01,1,0,68.70860978408633,8634815.51,0.37128285719248955,0.3228865,0
PA,2023,9,766188.0,0.0,168350.0,12488405.0,6203293.0,72405.0,103655.0,40720.0,3792.0,-96886.0,33454.0,19950884.0,147835.0,19672.0,20047769.0,472966.0,13258385.0,6203293.0,2.3591951802716804,66.13396732574084,30.94256024199002,175470267.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-09-01,0,0,66.13396732574084,6540562.375000001,0.32624888958965964,0.3228865,0
PA,2023,10,446242.0,0.0,138975.0,9640957.0,6175449.0,78285.0,109756.0,36834.0,5014.0,-54967.0,25800.0,16883248.0,262367.0,18537.0,16938216.0,555435.0,10092213.0,6175449.0,3.279182412126519,59.58250266734112,36.458674278330136,139799842.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-10-01,0,0,59.58250266734112,4889535.175000001,0.2886688406264273,0.3228865,0
PA,2023,11,657800.0,0.0,169657.0,9502060.0,6321257.0,72547.0,101034.0,46918.0,3317.0,-72459.0,29769.0,17213755.0,364526.0,17329.0,17286214.0,682315.0,10163177.0,6321257.0,3.9471627506173417,58.79353917520632,36.56819821853414,134197074.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-11-01,0,0,58.79353917520632,5060416.905,0.2927429282664209,0.3228865,0
PA,2023,12,890000.0,0.0,332294.0,11479281.0,6798360.0,78837.0,110420.0,43753.0,2277.0,-92934.0,27012.0,20050955.0,361340.0,20314.0,20143888.0,851380.0,12371558.0,6798360.0,4.2264929193410925,61.4159391672551,33.74899622158344,158371660.0,,127.31106142774061,1.70505560738623,1,18.0,2004.0,19.0,0.3228865,2023-12-01,1,0,61.4159391672551,6217847.86,0.3086716854263685,0.3228865,0
PA,2024,1,2505562.0,0.0,393013.0,11579400.0,6660205.0,74153.0,100268.0,52907.0,33953.0,-79125.0,25136.0,21731655.0,365890.0,20294.0,21810781.0,904601.0,14118915.0,6660205.0,4.147494764171902,64.7336516743715,30.536297622721538,161931632.0,,129.45234398359025,1.6819297018154211,1,18.0,2004.0,20.0,,2024-01-01,1,0,64.7336516743715,8098488.575,0.3713066751254804,0.3713066751254804,0
PA,2024,2,1148226.0,0.0,300144.0,11392410.0,6403900.0,70775.0,100276.0,53552.0,3020.0,-85857.0,64758.0,19744783.0,278376.0,15203.0,19830640.0,758757.0,12543656.0,6403900.0,3.8261851357293564,63.25391414497968,32.292956757825266,155208037.0,,129.45234398359025,1.6819297018154211,1,18.0,2004.0,20.0,,2024-02-01,1,0,63.25391414497968,6467034.84,0.3261132691632746,0.3261132691632746,0
PA,2024,3,677310.0,0.0,421550.0,12000547.0,6379221.0,74035.0,111156.0,47070.0,2162.0,-74691.0,82169.0,20151209.0,410414.0,20266.0,20225900.0,1045555.0,12680019.0,6379221.0,5.169386776361002,62.691988984420966,31.539862255820506,161717990.0,,129.45234398359025,1.6819297018154211,1,18.0,2004.0,20.0,,2024-03-01,0,0,62.691988984420966,6217752.065,0.307415346906689,0.307415346906689,0
PA,2024,4,648240.0,0.0,395586.0,9695944.0,4754905.0,61796.0,96376.0,52783.0,1863.0,-60171.0,88869.0,16088229.0,335877.0,16161.0,16148400.0,932869.0,10346047.0,4754905.0,5.77685095737039,64.06855787570287,29.445053379901413,136307000.0,,129.45234398359025,1.6819297018154211,1,18.0,2004.0,20.0,,2024-04-01,0,0,64.06855787570287,5136426.215,0.318076479093904,0.318076479093904,0
